caption_idx,image_idx,caption
4265,853,"Two men dressed in identical white jackets with green numbers and logo are studying something on a cellphone with great interest, while other men, identically dressed and standing in a group with these two, are interested in something to their right."
4266,853,"While standing in a group of men, two men are sharing joint attention on a small electronic device and expressing happy emotions."
4267,853,A team of soccer players all dressed in white and green two of these male players are looking at a phone smiling.
4268,853,Men dressed in white gear laughing and looking at a cellphone.
4269,853,Three soccer players in white jackets.
4270,854,Bicyclist dressed in black and white with white sunglasses on points at something.
4271,854,A person in a black top and bicycle helmet gestures while sitting on a bike.
4272,854,A bicyclist wearing white sunglasses and a white and black helmet.
4273,854,A cyclist dressed in black and white is pointing.
4274,854,A person in a black and white shirt on a bicycle.
4275,855,A man with a red helmet in doing a trick on a gray motorcycle.
4276,855,A person on a motorcycle popping a wheelie in a parkinglot.
4277,855,Person doing a trick wheelie on a motorcycle.
4278,855,A guy riding a motorcycle on one wheel.
4279,855,A motorcyclist pops a wheelie.
4280,856,A black and white dog hopes a toy is thrown his way after a gray and white one receives one.
4281,856,A black and white dog near a gray and white dog on beige carpet.
4282,856,Two dogs are on the carpet in front of a cardboard box.
4283,856,Two big dogs play in a room in a house.
4284,856,Two dogs in a house playing with toys.
4285,857,"A lady with a striped shirt is about to give a bath to a baby she is holding across her lap, in front of a little blue bathtub."
4286,857,"A woman, in the striped shirt, is in the process of bathing a baby."
4287,857,The mom is getting ready to give her baby a bath.
4288,857,A young woman is giving a baby a bath.
4289,857,An Asian woman holds a baby.
4290,858,"This man is preparing a meal, dicing up his vegetables."
4291,858,A man in his kitchen cooking up a great meal.
4292,858,A man is using a cutting board to chop food.
4293,858,A man is cutting something in the kitchen.
4294,858,A man prepares a meal on a cutting board
4295,859,A older bearded man wearing a sports jacket makes a gesture with his right hand.
4296,859,A man with a beard in a gray suit and brown shirt standing in a marketplace.
4297,859,An older man with a white beard making a gesture with his hand.
4298,859,A man in a plaid suit coat gestures with his hand.
4299,859,A bearded gentleman gestures with his hand.
4300,860,A group of people walking towards the camera and a man in a dark blue shirt facing away from the camera on the right side.
4301,860,There are several people who are walking on a sidewalk that in front of a building that is being remodeled.
4302,860,People are walking down a walkway surrounded by buildings.
4303,860,A group of people are walking down the street.
4304,860,A diverse group of people walking downtown.
4305,861,"A man wearing glasses and sitting at a computer, looks back at a man wearing a white shirt as he is pointing at something."
4306,861,An Asian man standing next to a door points to something.
4307,861,Someone on a laptop looks at someone standing by a door.
4308,861,A man in a white shirt has his index finger raised.
4309,861,Two men are having a discussion in a classroom.
4310,862,A man with a black shirt jumps from a wooden plank on a cloudy day.
4311,862,A man is diving off logs while wearing all black gear.
4312,862,A man in black shorts is jumping off planks of wood.
4313,862,A man jumps off a wooden structure.
4314,862,A man jumping off of some logs.
4315,863,A person in a green and white jacket and green pants is practicing on his snowboard.
4316,863,A person in green pants on a snowboard above the snow covered ground.
4317,863,A snowboarder in green is balancing on a wodden bench.
4318,863,Someone in green pants is standing on a snowboard.
4319,863,A man dressed in green snowboarding on a bench.
4320,864,A woman in a coat is leaning in for a kiss with a man in a fur lined coat.
4321,864,A woman kissing a man in an orange shirt and brown jacket on the cheek.
4322,864,A woman is sharing an intimate moment with a man in a leather jacket.
4323,864,A woman in a black coat kissing a man in a orange shirt.
4324,864,A woman leans toward a man.
4325,865,A young boy wearing orange is running with the football as the boy in blue tries to wrestle him to the ground.
4326,865,A football player has his arms wrapped around the person holding the ball.
4327,865,A football player in orange being tackled by a player in blue.
4328,865,Boy in orange jersey has the football and is being tackled.
4329,865,A football player being tackled during a game.
4330,866,A teenage boy tries out his bright yellow jacket and new snowboard on the front steps of his home.
4331,866,Skilled snowboarder in bright yellow glides smoothly down a stair rail in the snow.
4332,866,A teenager is riding a snowboard down the side of a set of stairs.
4333,866,Guy in a yellow and purple outfit jumping off a set of stairs.
4334,866,A man on a snowboard with snow everywhere.
4335,867,A young man wearing shorts and a white t-shirt is sleeping on a black leather couch.
4336,867,A man in a white t-shirt and beige shorts lies asleep on a black sofa.
4337,867,A man in a white t-shirt and khaki shorts sleeps on a leather couch.
4338,867,A dark headed boy sleeping on a leather couch.
4339,867,A man sleeping on a black couch.
4340,868,A man in blue stands outside of a building whilst using the phone.
4341,868,An older man stands by a building talking on his cellphone.
4342,868,A man on his cellphone standing outside of a building.
4343,868,He is calling his wife to tell he will be coming late.
4344,868,Man in a blue shirt talking on a cellphone.
4345,869,A woman with a maroon shirt on and blue jeans in a work environment using a pulley to move a structure.
4346,869,A middle-aged blond woman is directing an object onto a trolley.
4347,869,A man using a crane to lift up a sculpture.
4348,869,A woman works in a dusty art studio.
4349,869,Lady with stone carving on hook.
4350,870,"A woman sitting behind a counter at work is wearing a white lab coat, glasses, and gold jewelry as she reads leaflets that she is holding."
4351,870,An elderly woman in glasses and a white top is looking at forms in a medical office.
4352,870,A woman in a white coat and gold bracelet looks at a sheaf of papers.
4353,870,A woman in a pharmacy looks through a stack of papers.
4354,870,A pharmacy technician is reading a prescription.
4355,871,"Two men dressed in winter coats are standing outside in the snow in a picnic shelter, getting ready to eat."
4356,871,Two men in winter clothing exchange food under a wooden shelter.
4357,871,Multiple people at a gathering under a pavilion in the snow.
4358,871,People in snowy climate prepare to eat food on plates.
4359,871,People gathered around a table.
4360,872,A woman on her wedding day with her wedding gown on looking back at a her family.
4361,872,Several people with their arms around one another at a celebration.
4362,872,"A crowd is standing under a banner, facing away from the camera."
